DAY,MONTH,YEAR,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_TIME,SCHEDULED_ARRIVAL,ARRIVAL_DELAY
1,1,2015,AS,PDX,SNA,650,649.0,-1.0,139.0,909,-10.0
1,1,2015,AS,LAS,PDX,650,637.0,-13.0,136.0,906,-18.0
1,1,2015,AS,SEA,SMF,650,644.0,-6.0,110.0,840,-14.0
1,1,2015,B6,LGB,OAK,650,648.0,-2.0,82.0,812,-9.0
1,1,2015,DL,LAX,JFK,650,650.0,0.0,319.0,1509,-11.0
1,1,2015,DL,AVL,ATL,650,658.0,8.0,65.0,755,-1.0
1,1,2015,DL,HSV,ATL,650,651.0,1.0,68.0,858,-8.0
1,1,2015,EV,BNA,ORD,650,644.0,-6.0,110.0,840,-5.0
1,1,2015,MQ,XNA,ORD,650,700.0,10.0,110.0,840,-10.0
1,1,2015,MQ,SUX,ORD,650,646.0,-4.0,100.0,830,-5.0
1,1,2015,NK,ORD,TPA,650,724.0,34.0,163.0,1033,14.0
1,1,2015,OO,PSP,IAH,650,801.0,71.0,178.0,1148,55.0
1,1,2015,OO,HYS,DEN,650,650.0,0.0,74.0,704,11.0
1,1,2015,UA,BOS,EWR,651,652.0,1.0,86.0,817,-16.0
1,1,2015,HA,HNL,ITO,651,738.0,47.0,50.0,741,53.0
1,1,2015,AA,JFK,MIA,652,649.0,-3.0,198.0,1010,-7.0
1,1,2015,NK,DTW,LAS,652,714.0,22.0,273.0,825,26.0
1,1,2015,UA,EWR,MIA,653,649.0,-4.0,178.0,951,-15.0
1,1,2015,UA,SAN,IAH,653,655.0,2.0,188.0,1201,-10.0
1,1,2015,UA,DFW,IAH,654,653.0,-1.0,69.0,803,-1.0
1,1,2015,US,RIC,CLT,655,645.0,-10.0,77.0,812,-13.0
1,1,2015,US,TPA,CLT,655,654.0,-1.0,100.0,835,-7.0
1,1,2015,UA,TPA,EWR,655,654.0,-1.0,155.0,930,-1.0
1,1,2015,WN,CAK,ATL,655,651.0,-4.0,120.0,855,-30.0
1,1,2015,WN,MCO,ATL,655,651.0,-4.0,95.0,830,-4.0
1,1,2015,WN,ABQ,DAL,655,655.0,0.0,105.0,940,3.0
1,1,2015,WN,PVD,FLL,655,656.0,1.0,200.0,1015,-20.0
1,1,2015,WN,PHL,FLL,655,651.0,-4.0,170.0,945,-24.0
1,1,2015,WN,PHL,LAS,655,653.0,-2.0,345.0,940,-8.0
1,1,2015,AA,MIA,DEN,655,659.0,4.0,267.0,922,1.0
1,1,2015,AA,LAX,BOS,655,650.0,-5.0,320.0,1515,-33.0
1,1,2015,AA,DFW,LGA,655,647.0,-8.0,190.0,1105,-22.0
1,1,2015,AA,BWI,DFW,655,647.0,-8.0,220.0,935,2.0
1,1,2015,B6,SFO,JFK,655,652.0,-3.0,322.0,1517,-9.0
1,1,2015,DL,MKE,MSP,655,653.0,-2.0,90.0,825,-10.0
1,1,2015,DL,PDX,MSP,655,652.0,-3.0,203.0,1218,-12.0
1,1,2015,B6,MCO,DCA,655,651.0,-4.0,124.0,859,-8.0
1,1,2015,B6,JFK,BUF,655,645.0,-10.0,94.0,829,-22.0
1,1,2015,DL,MSP,LAS,655,652.0,-3.0,218.0,833,-41.0
1,1,2015,DL,ATL,MCO,655,654.0,-1.0,87.0,822,-7.0
1,1,2015,EV,MFE,IAH,655,647.0,-8.0,74.0,809,-13.0
1,1,2015,F9,TTN,RDU,655,719.0,24.0,93.0,828,3.0
1,1,2015,MQ,HSV,ORD,655,657.0,2.0,130.0,905,-19.0
1,1,2015,MQ,ABQ,ORD,655,712.0,17.0,155.0,1030,35.0
1,1,2015,UA,RDU,SFO,657,657.0,0.0,361.0,958,-5.0
1,1,2015,UA,EWR,LAX,659,656.0,-3.0,386.0,1025,-5.0
1,1,2015,US,DCA,CLT,659,655.0,-4.0,89.0,828,-15.0
1,1,2015,UA,MCO,EWR,659,658.0,-1.0,152.0,931,-7.0
1,1,2015,AA,DCA,MIA,659,653.0,-6.0,165.0,944,-20.0
1,1,2015,B6,JFK,SFO,659,659.0,0.0,404.0,1043,-24.0
1,1,2015,B6,JFK,PBI,659,655.0,-4.0,183.0,1002,-23.0
1,1,2015,DL,LGA,ATL,659,658.0,-1.0,164.0,943,-31.0
1,1,2015,OO,PSP,PHX,659,658.0,-1.0,68.0,907,-11.0
1,1,2015,UA,ALB,ORD,700,710.0,10.0,159.0,839,1.0
1,1,2015,UA,PDX,SFO,700,658.0,-2.0,113.0,853,-17.0
1,1,2015,UA,EWR,TPA,700,659.0,-1.0,181.0,1001,-19.0
1,1,2015,US,JAX,CLT,700,655.0,-5.0,87.0,827,-20.0
1,1,2015,US,CLE,CLT,700,652.0,-8.0,103.0,843,-24.0
1,1,2015,US,CLT,MIA,700,654.0,-6.0,119.0,859,-7.0
1,1,2015,US,IAH,CLT,700,656.0,-4.0,142.0,1022,-9.0
1,1,2015,US,IND,CLT,700,657.0,-3.0,98.0,838,-17.0
1,1,2015,US,DFW,CLT,700,655.0,-5.0,148.0,1028,2.0
1,1,2015,UA,LGA,ORD,700,658.0,-2.0,159.0,839,-5.0
1,1,2015,UA,BOS,IAH,700,656.0,-4.0,273.0,1033,-16.0
1,1,2015,UA,BOS,ORD,700,700.0,0.0,178.0,858,13.0
1,1,2015,UA,SFO,EWR,700,659.0,-1.0,326.0,1526,-12.0
1,1,2015,UA,SNA,DEN,700,701.0,1.0,142.0,1022,7.0
1,1,2015,UA,SFO,IAH,700,658.0,-2.0,232.0,1252,-17.0
1,1,2015,VX,JFK,LAX,700,655.0,-5.0,385.0,1025,2.0
1,1,2015,VX,LAS,SFO,700,659.0,-1.0,85.0,825,-6.0
1,1,2015,WN,BUF,FLL,700,700.0,0.0,195.0,1015,-3.0
1,1,2015,WN,BWI,HOU,700,658.0,-2.0,220.0,940,-11.0
1,1,2015,WN,BWI,LAS,700,655.0,-5.0,330.0,930,-14.0
1,1,2015,WN,CLE,PHX,700,700.0,0.0,280.0,940,7.0
1,1,2015,WN,DCA,DAL,700,655.0,-5.0,210.0,930,12.0
1,1,2015,WN,ISP,FLL,700,704.0,4.0,185.0,1005,-2.0
1,1,2015,WN,MDW,DAL,700,703.0,3.0,150.0,930,-4.0
1,1,2015,WN,MDW,TPA,700,659.0,-1.0,165.0,1045,-14.0
1,1,2015,WN,MSP,MDW,700,656.0,-4.0,95.0,835,-23.0
1,1,2015,WN,PIT,MCO,700,658.0,-2.0,150.0,930,-22.0
1,1,2015,WN,SAT,BNA,700,655.0,-5.0,120.0,900,-16.0
1,1,2015,WN,HOU,MCO,700,700.0,0.0,130.0,1010,-6.0
1,1,2015,UA,MCO,SFO,700,1228.0,328.0,360.0,1000,306.0
1,1,2015,UA,EWR,DEN,700,706.0,6.0,270.0,930,13.0
1,1,2015,US,ORD,PHX,700,658.0,-2.0,243.0,1003,-5.0
1,1,2015,US,ATL,CLT,700,658.0,-2.0,72.0,812,-11.0
1,1,2015,US,SLC,PHX,700,701.0,1.0,109.0,849,1.0
1,1,2015,US,BOI,PHX,700,659.0,-1.0,128.0,908,2.0
1,1,2015,US,DCA,PHX,700,701.0,1.0,320.0,1020,5.0
1,1,2015,AA,JFK,LAX,700,649.0,-11.0,380.0,1020,6.0
1,1,2015,AA,ATL,MIA,700,656.0,-4.0,112.0,852,-10.0
1,1,2015,AA,LAX,JFK,700,650.0,-10.0,325.0,1525,-49.0
1,1,2015,AA,SFO,MIA,700,703.0,3.0,324.0,1524,-4.0
1,1,2015,AA,BOS,LAX,700,653.0,-7.0,395.0,1035,10.0
1,1,2015,AA,MIA,LAS,700,657.0,-3.0,328.0,928,6.0
1,1,2015,AA,DFW,BNA,700,652.0,-8.0,100.0,840,4.0
1,1,2015,AA,LGA,ORD,700,658.0,-2.0,165.0,845,-2.0
1,1,2015,AA,FAT,DFW,700,745.0,45.0,195.0,1215,45.0
1,1,2015,AA,BOS,ORD,700,659.0,-1.0,185.0,905,5.0
1,1,2015,AA,LAS,DFW,700,656.0,-4.0,165.0,1145,-6.0
1,1,2015,AA,MIA,IAH,700,823.0,83.0,178.0,858,112.0
1,1,2015,AA,DFW,MCO,700,655.0,-5.0,150.0,1030,-11.0
1,1,2015,AA,MCO,LAX,700,658.0,-2.0,335.0,935,-9.0
1,1,2015,AA,MIA,BOS,700,656.0,-4.0,193.0,1013,-15.0
1,1,2015,AA,TPA,DFW,700,656.0,-4.0,170.0,850,-10.0
1,1,2015,AA,SEA,DFW,700,656.0,-4.0,230.0,1250,24.0
1,1,2015,AA,DFW,ATL,700,655.0,-5.0,125.0,1005,-25.0
1,1,2015,AA,LGA,MIA,700,656.0,-4.0,197.0,1017,-20.0
1,1,2015,AS,EWR,SEA,700,701.0,1.0,371.0,1011,4.0
1,1,2015,AS,MSP,SEA,700,655.0,-5.0,225.0,845,-14.0
1,1,2015,AS,ANC,SEA,700,653.0,-7.0,210.0,1130,-15.0
1,1,2015,AS,PSP,SFO,700,651.0,-9.0,95.0,835,-19.0
1,1,2015,AS,SFO,SEA,700,651.0,-9.0,120.0,900,-8.0
1,1,2015,AS,SJC,PDX,700,655.0,-5.0,105.0,845,-5.0
1,1,2015,AS,PDX,SEA,700,658.0,-2.0,50.0,750,9.0
1,1,2015,AS,LAX,SEA,700,655.0,-5.0,170.0,950,-15.0
1,1,2015,AS,SEA,LAX,700,656.0,-4.0,165.0,945,-6.0
1,1,2015,AS,SNA,SEA,700,645.0,-15.0,180.0,1000,-20.0
1,1,2015,AS,BUR,SEA,700,904.0,124.0,150.0,930,120.0
1,1,2015,AS,LAS,SEA,700,659.0,-1.0,154.0,934,-7.0
1,1,2015,AS,PHX,PDX,700,653.0,-7.0,168.0,848,-20.0
1,1,2015,AS,SLC,LAX,700,717.0,17.0,125.0,805,5.0
1,1,2015,AS,PDX,HNL,700,657.0,-3.0,370.0,1110,-17.0
1,1,2015,AS,SAN,OGG,700,656.0,-4.0,357.0,1057,24.0
1,1,2015,AS,OAK,LIH,700,649.0,-11.0,344.0,1044,-18.0
1,1,2015,B6,LAX,BOS,700,653.0,-7.0,319.0,1519,-34.0
1,1,2015,B6,BOS,DCA,700,650.0,-10.0,111.0,851,-37.0
1,1,2015,B6,BOS,SAN,700,657.0,-3.0,396.0,1036,-7.0
1,1,2015,B6,DCA,MCO,700,652.0,-8.0,143.0,923,-21.0
1,1,2015,B6,BOS,JAX,700,913.0,133.0,188.0,1008,131.0
1,1,2015,B6,PDX,LGB,700,649.0,-11.0,136.0,916,-20.0
1,1,2015,B6,BOS,HOU,700,656.0,-4.0,276.0,1036,-10.0
1,1,2015,B6,BOS,AUS,700,700.0,0.0,295.0,1055,-6.0
1,1,2015,B6,PIT,FLL,700,654.0,-6.0,168.0,948,-23.0
1,1,2015,DL,SEA,LAX,700,712.0,12.0,153.0,933,-4.0
1,1,2015,DL,PDX,JFK,700,657.0,-3.0,313.0,1513,-28.0
1,1,2015,DL,JFK,LAX,700,702.0,2.0,400.0,1040,-10.0
1,1,2015,DL,SEA,DTW,700,652.0,-8.0,255.0,1415,-23.0
1,1,2015,DL,SFO,DTW,700,701.0,1.0,273.0,1433,-5.0
1,1,2015,DL,DCA,ATL,700,703.0,3.0,126.0,906,-21.0
1,1,2015,DL,ORF,ATL,700,701.0,1.0,120.0,900,4.0
1,1,2015,DL,DAB,ATL,700,658.0,-2.0,88.0,828,-14.0
1,1,2015,DL,PBI,ATL,700,659.0,-1.0,109.0,849,-3.0
1,1,2015,DL,SLC,MSP,700,657.0,-3.0,163.0,1043,-6.0
1,1,2015,DL,SEA,MSP,700,656.0,-4.0,196.0,1216,-17.0
1,1,2015,AA,DAY,DFW,700,700.0,0.0,175.0,855,-20.0
1,1,2015,DL,MSP,PHX,700,659.0,-1.0,214.0,934,-18.0
1,1,2015,DL,LGA,PBI,700,657.0,-3.0,189.0,1009,-31.0
1,1,2015,DL,RSW,LGA,700,657.0,-3.0,169.0,949,-17.0
1,1,2015,DL,MIA,LGA,700,657.0,-3.0,179.0,959,-2.0
1,1,2015,DL,CLE,ATL,700,659.0,-1.0,125.0,905,-33.0
1,1,2015,DL,PBI,LGA,700,656.0,-4.0,168.0,948,13.0
1,1,2015,DL,JFK,SJU,700,659.0,-1.0,230.0,1150,-11.0
1,1,2015,DL,MKE,ATL,700,707.0,7.0,128.0,1008,-8.0
1,1,2015,B6,RDU,BOS,700,647.0,-13.0,109.0,849,21.0
1,1,2015,DL,JFK,SFO,700,700.0,0.0,403.0,1043,-17.0
1,1,2015,DL,FLL,LGA,700,700.0,0.0,174.0,954,-11.0
1,1,2015,DL,LAX,DTW,700,653.0,-7.0,267.0,1427,-22.0
1,1,2015,DL,LAS,JFK,700,654.0,-6.0,285.0,1445,-35.0
1,1,2015,DL,MSP,MIA,700,704.0,4.0,226.0,1146,-26.0
1,1,2015,DL,MSP,RSW,700,659.0,-1.0,210.0,1130,-20.0
1,1,2015,AA,JFK,MCO,700,857.0,117.0,185.0,1005,117.0
1,1,2015,EV,CLE,ORD,700,657.0,-3.0,93.0,733,-11.0
1,1,2015,EV,LFT,IAH,700,707.0,7.0,65.0,805,12.0
1,1,2015,EV,SHV,ATL,700,704.0,4.0,99.0,939,6.0
1,1,2015,EV,ROC,LGA,700,652.0,-8.0,87.0,827,-26.0
1,1,2015,EV,CID,MSP,700,654.0,-6.0,79.0,819,-9.0
1,1,2015,EV,PVD,ORD,700,658.0,-2.0,176.0,856,3.0
1,1,2015,F9,ORD,PHX,700,649.0,-11.0,230.0,950,10.0
1,1,2015,F9,CLE,RSW,700,701.0,1.0,170.0,950,-17.0
1,1,2015,F9,DEN,MCO,700,802.0,62.0,205.0,1225,58.0
1,1,2015,F9,MCO,DEN,700,658.0,-2.0,253.0,913,-1.0
1,1,2015,MQ,DFW,DSM,700,704.0,4.0,108.0,848,10.0
1,1,2015,MQ,HPN,ORD,700,655.0,-5.0,175.0,855,-22.0
1,1,2015,NK,ATL,FLL,700,725.0,25.0,108.0,848,17.0
1,1,2015,NK,ACY,FLL,700,655.0,-5.0,168.0,948,-12.0
1,1,2015,NK,LBE,RSW,700,655.0,-5.0,150.0,930,-2.0
1,1,2015,NK,IAH,LAS,700,743.0,43.0,200.0,820,29.0
1,1,2015,NK,FLL,MCO,700,712.0,12.0,57.0,757,16.0
1,1,2015,NK,FLL,BOS,700,704.0,4.0,184.0,1004,10.0
1,1,2015,OO,ASE,DEN,700,704.0,4.0,59.0,759,-1.0
1,1,2015,OO,BUR,SFO,700,650.0,-10.0,86.0,826,-1.0
1,1,2015,OO,SAN,SLC,700,721.0,21.0,110.0,950,30.0
1,1,2015,HA,KOA,HNL,700,656.0,-4.0,42.0,742,-1.0
1,1,2015,OO,SEA,PDX,700,647.0,-13.0,60.0,800,7.0
1,1,2015,OO,SBA,SFO,700,656.0,-4.0,98.0,838,1.0
1,1,2015,OO,BOI,ORD,700,710.0,10.0,209.0,1129,8.0
1,1,2015,OO,CPR,SLC,700,656.0,-4.0,114.0,854,-41.0
1,1,2015,OO,COS,DEN,701,656.0,-5.0,52.0,753,-8.0
1,1,2015,UA,ORD,DEN,702,706.0,4.0,165.0,847,-2.0
1,1,2015,UA,PHX,ORD,702,726.0,24.0,199.0,1121,58.0
1,1,2015,UA,MSY,IAH,702,706.0,4.0,78.0,820,-1.0
1,1,2015,UA,CLE,RSW,702,701.0,-1.0,178.0,1000,-28.0
1,1,2015,EV,BTR,IAH,702,653.0,-9.0,73.0,815,1.0
1,1,2015,EV,BTV,ORD,704,703.0,-1.0,156.0,840,2.0
1,1,2015,NK,FLL,BWI,704,705.0,1.0,145.0,929,8.0
1,1,2015,OO,SFO,BOI,704,733.0,29.0,102.0,946,27.0
1,1,2015,UA,ORD,SFO,705,713.0,8.0,280.0,945,-12.0
1,1,2015,VX,SFO,JFK,705,702.0,-3.0,329.0,1534,-12.0
1,1,2015,WN,BDL,FLL,705,703.0,-2.0,195.0,1020,-14.0
1,1,2015,WN,BWI,FLL,705,700.0,-5.0,155.0,940,-12.0
1,1,2015,WN,CMH,TPA,705,705.0,0.0,145.0,930,-10.0
1,1,2015,WN,DAL,BWI,705,703.0,-2.0,170.0,1055,-30.0
1,1,2015,WN,FLL,BWI,705,659.0,-6.0,155.0,940,-9.0
1,1,2015,WN,MCO,LAS,705,659.0,-6.0,315.0,920,3.0
1,1,2015,WN,MDW,MCO,705,705.0,0.0,165.0,1050,-26.0
1,1,2015,WN,OAK,HOU,705,709.0,4.0,220.0,1245,8.0
1,1,2015,WN,SAT,ELP,705,734.0,29.0,95.0,740,30.0
1,1,2015,WN,TPA,BWI,705,703.0,-2.0,140.0,925,-18.0
1,1,2015,WN,TUS,DEN,705,658.0,-7.0,110.0,855,-9.0
1,1,2015,UA,SNA,EWR,705,658.0,-7.0,319.0,1524,-51.0
1,1,2015,US,RDU,CLT,705,657.0,-8.0,65.0,810,23.0
1,1,2015,US,MKE,PHX,705,707.0,2.0,245.0,1010,1.0
1,1,2015,US,BWI,PHX,705,704.0,-1.0,311.0,1016,23.0
1,1,2015,AA,SAN,DFW,705,659.0,-6.0,180.0,1205,-15.0
1,1,2015,AA,PDX,ORD,705,701.0,-4.0,235.0,1300,-9.0
1,1,2015,AA,ORF,DFW,705,701.0,-4.0,220.0,945,10.0
1,1,2015,AA,OKC,DFW,705,710.0,5.0,65.0,810,22.0
1,1,2015,AA,MIA,LAX,705,703.0,-2.0,343.0,948,-8.0
1,1,2015,AA,MIA,JFK,705,701.0,-4.0,168.0,953,-7.0
1,1,2015,AA,PHX,ORD,705,713.0,8.0,200.0,1125,-10.0
1,1,2015,AA,IND,DFW,705,729.0,24.0,155.0,840,26.0
1,1,2015,AA,CMH,DFW,705,658.0,-7.0,185.0,910,-14.0
1,1,2015,B6,LAS,LGB,705,700.0,-5.0,65.0,810,-12.0
1,1,2015,B6,LGB,SMF,705,655.0,-10.0,85.0,830,-12.0
1,1,2015,B6,FLL,JAX,705,702.0,-3.0,78.0,823,-8.0
1,1,2015,DL,STL,ATL,705,703.0,-2.0,99.0,944,-21.0
1,1,2015,DL,MSP,LGA,705,703.0,-2.0,166.0,1051,-22.0
1,1,2015,DL,LGA,MIA,705,701.0,-4.0,200.0,1025,-32.0
1,1,2015,DL,SEA,JFK,705,705.0,0.0,312.0,1517,-22.0
1,1,2015,DL,SAN,DTW,705,703.0,-2.0,259.0,1424,-28.0
1,1,2015,DL,SLC,ATL,705,703.0,-2.0,222.0,1247,-16.0
1,1,2015,DL,MSP,TUS,705,703.0,-2.0,221.0,946,-6.0
1,1,2015,DL,LIT,ATL,705,658.0,-7.0,100.0,945,-32.0
1,1,2015,DL,LGA,FLL,705,659.0,-6.0,199.0,1024,-24.0
1,1,2015,EV,FSD,DFW,705,713.0,8.0,145.0,930,21.0
1,1,2015,MQ,FAR,ORD,705,705.0,0.0,125.0,910,-20.0
1,1,2015,OO,EUG,LAX,705,652.0,-13.0,140.0,925,-20.0
1,1,2015,OO,SJC,LAX,705,700.0,-5.0,85.0,830,-18.0
1,1,2015,OO,LAX,SLC,705,702.0,-3.0,111.0,956,-8.0
1,1,2015,B6,BUF,JFK,706,703.0,-3.0,92.0,838,-6.0
1,1,2015,HA,LIH,HNL,706,853.0,107.0,32.0,738,111.0
1,1,2015,B6,MCO,JFK,708,706.0,-2.0,147.0,935,4.0
1,1,2015,EV,SHV,IAH,708,706.0,-2.0,62.0,810,8.0
1,1,2015,B6,MCO,BOS,709,705.0,-4.0,166.0,955,29.0
1,1,2015,HA,OGG,HNL,709,703.0,-6.0,35.0,744,-6.0
1,1,2015,UA,LAS,IAH,710,707.0,-3.0,179.0,1209,-7.0
1,1,2015,UA,GUM,HNL,710,801.0,51.0,430.0,1820,56.0
1,1,2015,UA,LAX,HNL,710,707.0,-3.0,350.0,1100,-2.0
1,1,2015,US,ORF,CLT,710,706.0,-4.0,90.0,840,-4.0
1,1,2015,WN,AUS,BWI,710,709.0,-1.0,185.0,1115,-25.0
1,1,2015,WN,CAK,BOS,710,709.0,-1.0,110.0,900,-27.0
1,1,2015,WN,CMH,RSW,710,725.0,15.0,160.0,950,-3.0
1,1,2015,WN,DAL,LGA,710,709.0,-1.0,195.0,1125,-29.0
1,1,2015,WN,LAS,SNA,710,706.0,-4.0,65.0,815,-15.0
1,1,2015,WN,SAN,DAL,710,709.0,-1.0,170.0,1200,-7.0
1,1,2015,WN,ONT,MDW,710,743.0,33.0,230.0,1300,22.0
1,1,2015,UA,PHX,DEN,710,742.0,32.0,107.0,857,25.0
1,1,2015,US,PIT,PHX,710,709.0,-1.0,294.0,1004,-2.0
1,1,2015,US,MCO,PHX,710,705.0,-5.0,298.0,1008,-17.0
1,1,2015,AA,SFO,DFW,710,703.0,-7.0,210.0,1240,-3.0
1,1,2015,AA,PHX,DFW,710,721.0,11.0,140.0,1030,-3.0
1,1,2015,AA,DFW,DEN,710,719.0,9.0,125.0,815,-1.0
1,1,2015,AS,ANC,SCC,710,706.0,-4.0,106.0,856,-8.0
1,1,2015,AS,SEA,ONT,710,709.0,-1.0,144.0,934,-8.0
1,1,2015,DL,PHL,SLC,710,704.0,-6.0,313.0,1023,-26.0
1,1,2015,DL,CMH,ATL,710,708.0,-2.0,101.0,851,-18.0
1,1,2015,DL,CVG,ATL,710,708.0,-2.0,102.0,852,-3.0
1,1,2015,B6,BOS,TPA,710,708.0,-2.0,215.0,1045,-19.0
1,1,2015,DL,IND,ATL,710,706.0,-4.0,113.0,903,-38.0
1,1,2015,EV,TVC,ORD,710,709.0,-1.0,80.0,730,-3.0
1,1,2015,F9,DCA,DEN,710,708.0,-2.0,244.0,914,14.0
1,1,2015,MQ,ALO,ORD,710,702.0,-8.0,80.0,830,-25.0
1,1,2015,MQ,TLH,MIA,710,709.0,-1.0,83.0,833,-10.0
1,1,2015,NK,TPA,DTW,710,707.0,-3.0,153.0,943,5.0
1,1,2015,OO,ASE,ORD,710,752.0,42.0,175.0,1105,30.0
1,1,2015,DL,MEM,LAX,711,708.0,-3.0,264.0,935,-8.0
1,1,2015,EV,RIC,EWR,711,708.0,-3.0,78.0,829,-2.0
1,1,2015,B6,AUS,LGB,712,705.0,-7.0,193.0,825,-7.0
1,1,2015,NK,FLL,LGA,712,709.0,-3.0,168.0,1000,19.0
1,1,2015,AA,MIA,SJU,713,728.0,15.0,153.0,1046,2.0
1,1,2015,DL,LAS,MSP,713,708.0,-5.0,187.0,1220,-18.0
1,1,2015,HA,HNL,OGG,713,717.0,4.0,36.0,749,2.0
1,1,2015,B6,JFK,SJU,714,711.0,-3.0,233.0,1207,-34.0
1,1,2015,UA,IAH,ORD,715,716.0,1.0,163.0,958,-29.0
1,1,2015,UA,CLE,SFO,715,715.0,0.0,335.0,950,-28.0
1,1,2015,US,SFO,CLT,715,715.0,0.0,292.0,1507,-9.0
1,1,2015,US,MSY,CLT,715,715.0,0.0,112.0,1007,11.0
1,1,2015,UA,SEA,SFO,715,714.0,-1.0,139.0,934,-27.0
1,1,2015,UA,BOI,DEN,715,742.0,27.0,108.0,903,32.0
1,1,2015,WN,BNA,LAS,715,714.0,-1.0,260.0,935,-7.0
1,1,2015,WN,CMH,LAS,715,717.0,2.0,280.0,855,-16.0
1,1,2015,WN,DCA,BNA,715,710.0,-5.0,120.0,815,-6.0
1,1,2015,WN,ISP,PBI,715,716.0,1.0,185.0,1020,-18.0
1,1,2015,WN,MCO,MDW,715,710.0,-5.0,180.0,915,-16.0
1,1,2015,WN,SAN,SJC,715,709.0,-6.0,80.0,835,-8.0
1,1,2015,WN,SEA,PHX,715,715.0,0.0,165.0,1100,-8.0
1,1,2015,WN,STL,LAS,715,709.0,-6.0,225.0,900,-23.0
1,1,2015,WN,HOU,MDW,715,711.0,-4.0,150.0,945,-23.0
1,1,2015,WN,PHX,ATL,715,712.0,-3.0,205.0,1240,-8.0
1,1,2015,UA,BWI,ORD,715,708.0,-7.0,133.0,828,-3.0
1,1,2015,UA,PBI,EWR,715,712.0,-3.0,170.0,1005,-1.0
1,1,2015,AA,MIA,DFW,715,719.0,4.0,199.0,934,-3.0
1,1,2015,AA,MIA,SFO,715,747.0,32.0,375.0,1030,21.0
1,1,2015,AA,SEA,JFK,715,710.0,-5.0,315.0,1530,-19.0
1,1,2015,AA,ELP,DFW,715,719.0,4.0,105.0,1000,-5.0
1,1,2015,AA,MIA,LGA,715,713.0,-2.0,175.0,1010,-1.0
1,1,2015,AA,MIA,ORD,715,830.0,75.0,204.0,939,72.0
1,1,2015,AA,AUS,LAX,715,759.0,44.0,205.0,840,31.0
1,1,2015,AA,ONT,DFW,715,717.0,2.0,175.0,1210,0.0
1,1,2015,AA,DFW,RDU,715,711.0,-4.0,150.0,1045,-15.0
1,1,2015,AA,RNO,DFW,715,712.0,-3.0,200.0,1235,2.0
1,1,2015,AA,DFW,FLL,715,714.0,-1.0,160.0,1055,-12.0
1,1,2015,AS,SMF,SEA,715,710.0,-5.0,125.0,920,-6.0
1,1,2015,B6,PBI,BOS,715,709.0,-6.0,174.0,1009,7.0
1,1,2015,B6,BOS,ORD,715,710.0,-5.0,182.0,917,-1.0
1,1,2015,B6,MCO,HPN,715,704.0,-11.0,153.0,948,-16.0
1,1,2015,B6,BOS,STT,715,724.0,9.0,245.0,1220,-27.0
1,1,2015,DL,MEM,MCO,715,713.0,-2.0,123.0,1018,-13.0
1,1,2015,DL,CLT,ATL,715,723.0,8.0,80.0,835,2.0
1,1,2015,DL,PHX,ATL,715,809.0,54.0,206.0,1241,41.0
1,1,2015,DL,PHX,JFK,715,829.0,74.0,275.0,1350,71.0
1,1,2015,DL,MSY,ATL,715,712.0,-3.0,87.0,942,-15.0
1,1,2015,DL,RDU,ATL,715,712.0,-3.0,104.0,859,-29.0
1,1,2015,DL,BOS,ATL,715,713.0,-2.0,189.0,1024,-27.0
1,1,2015,DL,LAS,ATL,715,712.0,-3.0,225.0,1400,-18.0
1,1,2015,EV,MCI,IAH,715,708.0,-7.0,135.0,930,-9.0
1,1,2015,EV,IAH,CLT,715,713.0,-2.0,143.0,1038,-17.0
1,1,2015,EV,CLE,LGA,715,959.0,164.0,106.0,901,133.0
1,1,2015,F9,IAD,CVG,715,705.0,-10.0,95.0,850,-14.0
1,1,2015,F9,MCO,MDT,715,702.0,-13.0,137.0,932,-12.0
1,1,2015,MQ,XNA,DFW,715,712.0,-3.0,80.0,835,-8.0
1,1,2015,MQ,MHK,ORD,715,755.0,40.0,120.0,915,33.0
1,1,2015,NK,DFW,LAX,715,712.0,-3.0,201.0,836,-13.0
1,1,2015,OO,TUS,LAX,715,715.0,0.0,100.0,755,11.0
1,1,2015,OO,IMT,RHI,715,715.0,0.0,50.0,805,-4.0
1,1,2015,OO,MRY,LAX,715,714.0,-1.0,70.0,825,3.0
1,1,2015,OO,ASE,LAX,715,720.0,5.0,139.0,834,14.0
1,1,2015,UA,EWR,PBI,716,713.0,-3.0,175.0,1011,-26.0
1,1,2015,OO,SFO,SBP,716,708.0,-8.0,69.0,825,-13.0
1,1,2015,B6,FLL,LGA,717,728.0,11.0,163.0,1000,12.0
1,1,2015,DL,MCO,SLC,717,713.0,-4.0,301.0,1018,-8.0
1,1,2015,EV,CRP,IAH,717,709.0,-8.0,56.0,813,-10.0
1,1,2015,UA,BZN,DEN,718,715.0,-3.0,103.0,901,0.0
1,1,2015,B6,JFK,FLL,718,717.0,-1.0,199.0,1037,-27.0
1,1,2015,HA,ITO,HNL,719,713.0,-6.0,50.0,809,0.0
1,1,2015,NK,DTW,IAH,719,735.0,16.0,197.0,936,16.0
1,1,2015,OO,ORD,MKE,719,841.0,82.0,48.0,807,80.0
1,1,2015,UA,IAH,BWI,720,719.0,-1.0,176.0,1116,-21.0
